# latency
2.797921999999999798e+00
2.697254000000000040e+00
2.661681999999999881e+00
2.247761000000000120e+00
2.557097000000000175e+00
2.561751000000000111e+00
2.449138000000000037e+00
2.453952999999999829e+00
2.662269000000000219e+00
2.451277000000000150e+00
