# latency
2.831767999999999841e+00
2.875634999999999941e+00
2.807186999999999877e+00
3.028864000000000001e+00
2.765232999999999830e+00
2.738345999999999947e+00
2.689442000000000110e+00
3.582934999999999981e+00
3.734820000000000029e+00
3.582031999999999883e+00
