# latency
3.115219999999999878e+00
3.069497999999999838e+00
2.453787999999999858e+00
2.250055000000000138e+00
2.526237000000000066e+00
2.464262000000000175e+00
2.474842000000000208e+00
2.559826999999999853e+00
2.554321999999999981e+00
2.455128999999999895e+00
