,Unnamed: 0,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,domain,model,framework,strategy,iteration
0,0.0,2023-05-05T02:04:40,codecarbon,8b3594b2-3856-43fd-9047-a933073765cb,0.6250209808349609,1.8477567977902544e-06,0.0029563116350459,32.5,13.109,11.957651138305664,5.6425505214267305e-06,2.162135425011317e-06,1.920349831405398e-06,9.725035777843444e-06,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,1
1,1.0,2023-05-05T02:04:46,codecarbon,060e72ba-5d0c-420f-97eb-cd1ce19e2e0c,0.8280918598175049,2.462569112003341e-06,0.0029737873676792,32.5,12.823,11.957651138305664,7.475829290019141e-06,2.838300491041608e-06,2.646760282114731e-06,1.296089006317548e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,2
2,2.0,2023-05-05T02:04:54,codecarbon,dd28ef80-fe0d-4b3c-a079-986eff48511b,1.7499544620513916,5.236555114918244e-06,0.0029923950756865,32.5,12.789,11.957651138305664,1.5798200004630618e-05,6.105700142383576e-06,5.656916247292353e-06,2.756081639430655e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,3
3,3.0,2023-05-05T02:05:00,codecarbon,4de0fc98-e4ff-4746-bad3-ccf4c9cf66d9,0.640568733215332,1.887554288245688e-06,0.002946685016565,32.5,12.877,11.957651138305664,5.782912174860637e-06,2.179501816100545e-06,1.972082262963492e-06,9.934496253924672e-06,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,4
4,4.0,2023-05-05T02:05:07,codecarbon,13748f07-3aed-4ca2-a0c6-8873f3000255,0.7343263626098633,2.185979682349133e-06,0.0029768503401947,32.5,13.008,11.957651138305664,6.629335218005711e-06,2.540477685928345e-06,2.33534331895612e-06,1.1505156222890177e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,5
5,5.0,2023-05-05T02:05:13,codecarbon,fb984203-0f6e-43f9-aa85-ee4ec6063654,0.6405975818634033,1.9025649117946485e-06,0.0029699845357835,32.5,12.709,11.957651138305664,5.783172614044614e-06,2.206328500840399e-06,2.023998420876296e-06,1.0013499535761308e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,6
6,6.0,2023-05-05T02:05:20,codecarbon,0987419e-3d96-457d-b617-881d90573be4,0.7343430519104004,2.1695125649372017e-06,0.0029543584014217,32.5,12.563,11.957651138305664,6.629485885302227e-06,2.453614423804813e-06,2.33538687477297e-06,1.141848718388001e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,7
7,7.0,2023-05-05T02:05:26,codecarbon,a3fbbe6a-ee1c-4139-8d2c-5248f1a0cd1b,0.6249542236328125,1.839687670606638e-06,0.0029437158771608,32.5,13.205,11.957651138305664,5.641947852240668e-06,2.120459065503544e-06,1.9201597696591457e-06,9.682566687403356e-06,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,8
8,8.0,2023-05-05T02:05:37,codecarbon,bd5928a8-cff2-4e71-914b-803b51c846ed,5.015537261962891,1.5221607649111632e-05,0.0030348907512959,32.5,13.161,11.957651138305664,4.527915583716499e-05,1.827887118796508e-05,1.655569744387852e-05,8.011372446900858e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,9
9,9.0,2023-05-05T02:05:44,codecarbon,c2c8d3df-447f-4d79-8739-7a487566116f,0.6093432903289795,1.7821114131158354e-06,0.0029246427119164,32.5,12.866,11.957651138305664,5.501015815469954e-06,2.0102204751968387e-06,1.8682974625744464e-06,9.37953375324124e-06,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,10
10,10.0,2023-05-05T02:05:50,codecarbon,86f80ebc-d607-490f-bd72-a608b0732c52,0.5780620574951172,1.6945095364989048e-06,0.0029313626703707,32.5,13.117000000000004,11.957651138305664,5.218615796830919e-06,1.935460782382224e-06,1.7643946655179357e-06,8.918471244731078e-06,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,11
11,11.0,2023-05-05T02:05:56,codecarbon,f888094f-41c1-4088-a540-b817e96c6509,0.6249520778656006,1.8344775758217668e-06,0.0029353891934995,32.5,12.691,11.957651138305664,5.641928480731117e-06,2.0930244166321227e-06,1.9201922385407974e-06,9.655145135904036e-06,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,12
12,12.0,2023-05-05T02:06:03,codecarbon,f6a3eaca-8cc0-404a-a4ac-24833d5a1525,0.6874616146087646,1.9827597132082182e-06,0.0028841751613093,32.5,12.603,11.957651138305664,6.065245469411215e-06,2.242582799990972e-06,2.1277491685358047e-06,1.0435577437937991e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,13
13,13.0,2023-05-05T02:06:14,codecarbon,19d41e73-d1bd-4c55-b9f3-2f0d383bea1c,4.874919891357422,1.4687266901488e-05,0.0030128222060687,32.5,12.786,11.957651138305664,4.400969346364339e-05,1.7203112752437593e-05,1.608859852859268e-05,7.730140474467367e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,14
14,14.0,2023-05-05T02:06:20,codecarbon,ef9f2c6a-b20e-4a32-8ac4-d03d867015b1,0.6250746250152588,1.800253641943826e-06,0.0028800619476432,32.5,12.787,11.957651138305664,5.501409702830845e-06,2.0533950528833604e-06,1.920214412411193e-06,9.4750191681254e-06,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,15
15,15.0,2023-05-05T02:06:27,codecarbon,47c3bf56-2e10-487b-bc94-7074df96ef75,0.7030754089355469,2.0801802825431784e-06,0.0029586872988383,32.5,12.697,11.957651138305664,6.347208552890354e-06,2.3695438696940746e-06,2.231564853958616e-06,1.0948317276543043e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,16
16,16.0,2023-05-05T02:06:33,codecarbon,047a74bc-b5f7-4f76-aa09-f4d5c5f9500a,0.6405813694000244,1.8838484069238547e-06,0.0029408417055405,32.5,12.761,11.957651138305664,5.783026251527999e-06,2.159916361702813e-06,1.972049002157897e-06,9.914991615388707e-06,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,17
17,17.0,2023-05-05T02:06:40,codecarbon,9658407c-6930-424b-b8fd-3f011935b4a0,0.6562254428863525,1.9394721276018767e-06,0.0029554966949639,32.5,13.014,11.957651138305664,5.9242574705017945e-06,2.2592767453193665e-06,2.024213824188716e-06,1.0207748040009878e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,18
18,18.0,2023-05-05T02:06:46,codecarbon,ed0fbebe-6207-47d8-81f8-0d727ef6eac1,0.593712568283081,1.732898472162615e-06,0.0029187498542836,32.5,12.444000000000004,11.957651138305664,5.359905130333371e-06,1.944257973035177e-06,1.8163551711715324e-06,9.12051827454008e-06,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,19
19,19.0,2023-05-05T02:06:52,codecarbon,821176bf-5bed-40d2-a22c-25ad7679f77f,0.6562154293060303,1.9632684030972035e-06,0.0029918046961703,32.5,12.819,11.957651138305664,5.924167070123885e-06,2.281047639250755e-06,2.1277768858738e-06,1.033299159524844e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,20
20,20.0,2023-05-05T02:07:04,codecarbon,a639a3ca-6938-4f97-85b5-5ded6bac88e6,5.37493109703064,1.6248953189876707e-05,0.0030230998121731,32.5,13.002,11.957651138305664,4.852368351485994e-05,1.929960006197294e-05,1.76975226856761e-05,8.552080626250898e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,21
21,21.0,2023-05-05T02:07:10,codecarbon,6a0f93a4-f489-4cb8-8aed-c014fd202a2c,0.6405940055847168,1.8906521053851408e-06,0.0029514046165002,32.5,12.665,11.957651138305664,5.78314032819536e-06,2.143693482544688e-06,2.0239667439185875e-06,9.950800554658634e-06,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,22
22,22.0,2023-05-05T02:07:17,codecarbon,0412c3c0-0365-45aa-9e1e-5d83f51c69a2,0.6874392032623291,1.9884662664026866e-06,0.0028925703639917,32.5,12.773,11.957651138305664,6.065002249346839e-06,2.2728470478455224e-06,2.127762631242831e-06,1.0465611928435192e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,23
23,23.0,2023-05-05T02:07:23,codecarbon,a9e1c272-996a-44e4-a7ae-f62e740ecd32,0.6093456745147705,1.7732028714588538e-06,0.0029100114198248,32.5,12.566,11.957651138305664,5.501037339369456e-06,1.963329312271542e-06,1.8682800402477063e-06,9.332646691888704e-06,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,24
24,24.0,2023-05-05T02:07:29,codecarbon,06c07a05-2d63-4d4d-befd-61bc5bd04b20,0.6249332427978516,1.845949615580407e-06,0.002953834888533,32.5,12.744,11.957651138305664,5.641758441925049e-06,2.101724767684937e-06,1.9720410829184705e-06,9.715524292528455e-06,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,25
25,25.0,2023-05-05T02:07:36,codecarbon,27fd7895-90a3-43ff-b6dc-cd23efc35af6,0.7655613422393799,2.2769073298438214e-06,0.0029741670643707,32.5,12.909,11.957651138305664,6.911317672994401e-06,2.633232648571332e-06,2.439172467085958e-06,1.1983722788651691e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,26
26,26.0,2023-05-05T02:07:42,codecarbon,e6afb161-e564-4d32-b741-6d930ec790fe,0.6249725818634033,1.839906085987192e-06,0.0029439788870439,32.5,12.863,11.957651138305664,5.642113586266836e-06,2.121396954523192e-06,1.920205701247824e-06,9.683716242037853e-06,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,27
27,27.0,2023-05-05T02:07:49,codecarbon,c5b39713-ab0c-481c-a2c5-fea8222b89bb,0.5937223434448242,1.7564645490595338e-06,0.0029583938830201,32.5,12.906,11.957651138305664,5.35999337832133e-06,2.0163607835769654e-06,1.8681960963097784e-06,9.244550258208071e-06,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,28
28,28.0,2023-05-05T02:07:55,codecarbon,5aa5dc7e-adbc-4d23-b6dc-4fe0779837b6,0.6249682903289795,1.8543905715542469e-06,0.0029671754555388,32.5,13.326,11.957651138305664,5.642074843247732e-06,2.197649242083232e-06,1.9202262912703344e-06,9.7599503766013e-06,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,29
29,29.0,2023-05-05T02:08:02,codecarbon,0a7a1927-ff27-481d-a184-db007086b238,0.640596866607666,1.91093315231093e-06,0.0029830510449269,32.5,13.295,11.957651138305664,5.783166156874763e-06,2.250371201833089e-06,2.0240055481917808e-06,1.0057542906899631e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,torch,pruning,30
30,30.0,2023-05-05T02:08:09,codecarbon,0bf28ec9-40d1-4a0e-855a-2af0c5c28ea6,1.2188246250152588,3.6587522932787794e-06,0.0030018693569084,32.5,13.062,11.957651138305664,1.1003277864721088e-05,4.308804139693578e-06,3.944509012842066e-06,1.925659101725673e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,tf,pruning,1
31,31.0,2023-05-05T02:08:21,codecarbon,acc828ae-3ebc-4dc0-8330-52c56196dd6c,5.5467529296875,1.6728062195893685e-05,0.0030158296949484,32.5,12.824,11.957651138305664,5.00748528374566e-05,1.9647449650764465e-05,1.8320130121745705e-05,8.804243260996677e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,tf,pruning,2
32,32.0,2023-05-05T02:08:29,codecarbon,42afec76-5aec-46cf-862d-f7e5f00e969d,1.015561819076538,3.0361357526473044e-06,0.0029896119523359,32.5,13.144000000000002,11.957651138305664,9.168266422218748e-06,3.5938361718919547e-06,3.217559261927741e-06,1.5979661856038444e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,tf,pruning,3
33,33.0,2023-05-05T02:08:36,codecarbon,85132902-794d-432d-9740-6fd7b37f49d0,1.0156209468841553,3.0392797740832595e-06,0.0029925335661966,32.5,13.012,11.957651138305664,9.168800214926402e-06,3.5578489666514924e-06,3.269560155702417e-06,1.5996209337280313e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,tf,pruning,4
34,34.0,2023-05-05T02:08:43,codecarbon,01fe248a-8831-4388-b220-acf132521c80,1.046833038330078,3.1474838017589148e-06,0.0030066722070406,32.5,13.063000000000002,11.957651138305664,9.450576040479872e-06,3.7418806298573816e-06,3.3732475494465085e-06,1.6565704219783763e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,tf,pruning,5
35,35.0,2023-05-05T02:08:52,codecarbon,70d3eb35-9bba-4636-9385-eac18e4d9b1d,2.1561717987060547,6.460183645886177e-06,0.0029961358597506,32.5,12.994,11.957651138305664,1.9324667089515263e-05,7.670125380754472e-06,7.006174087025935e-06,3.400096655729567e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,tf,pruning,6
36,36.0,2023-05-05T02:08:59,codecarbon,210e475d-d673-4d0f-90ee-27f28d7dadb0,1.0780892372131348,3.2279255279439424e-06,0.0029941171996931,32.5,12.997,11.957651138305664,9.732750058174134e-06,3.779277144140668e-06,3.47705452370595e-06,1.698908172602075e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,tf,pruning,7
37,37.0,2023-05-05T02:09:07,codecarbon,8ae75a27-bc94-4374-998b-29a1b19b5e7f,1.1093358993530271,3.3286445552919576e-06,0.0030005740887257,32.5,13.102,11.957651138305664,1.0014837980270389e-05,3.923514860603545e-06,3.58082902908374e-06,1.751918186995767e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,tf,pruning,8
38,38.0,2023-05-05T02:09:19,codecarbon,9c7c75d0-a9c1-4314-a87f-98a138dec4a0,6.140773057937622,1.853725783718008e-05,0.0030187172954093,32.5,12.896,11.957651138305664,5.543753455082576e-05,2.1885675243801545e-05,2.0241305137899416e-05,9.756451493252672e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,tf,pruning,9
39,39.0,2023-05-05T02:09:27,codecarbon,a08b3191-9e69-4796-a77a-93377b1d3045,1.0468595027923584,3.1500426442636115e-06,0.0030090405024373,32.5,13.31,11.957651138305664,9.450814955764348e-06,3.754936667283377e-06,3.373420188866021e-06,1.6579171811913744e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,tf,pruning,10
40,40.0,2023-05-05T02:09:34,codecarbon,1007675f-fdb8-435f-91a7-87a268c6ee2e,1.0000269412994385,2.995766665769872e-06,0.0029956859580974,32.5,13.086,11.957651138305664,9.028020997842153e-06,3.5214036500453952e-06,3.21776832984862e-06,1.5767192977736167e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,tf,pruning,11
41,41.0,2023-05-05T02:09:41,codecarbon,2e399403-4a19-4555-b23e-6d5ab9dbbeec,1.0468828678131104,3.136619578616607e-06,0.0029961514081979,32.5,13.059,11.957651138305664,9.451025889979467e-06,3.684100984930992e-06,3.373397223071682e-06,1.6508524097982144e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,tf,pruning,12
42,42.0,2023-05-05T02:09:49,codecarbon,7d099e7b-405e-4748-a81a-84bd262a9edc,0.9999773502349854,2.9853378915650023e-06,0.0029854055102982,32.5,12.885,11.957651138305664,9.027573300732506e-06,3.4671325335899987e-06,3.217598858124877e-06,1.571230469244738e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,tf,pruning,13
43,43.0,2023-05-05T02:09:56,codecarbon,816880f9-e954-4315-b7d4-b6e9d6e92c11,1.0625314712524414,3.1743220598142696e-06,0.0029875087427505,32.5,13.261000000000005,11.957651138305664,9.59229800436232e-06,3.7411798301008018e-06,3.373480375085668e-06,1.6706958209548788e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,tf,pruning,14
44,44.0,2023-05-05T02:10:04,codecarbon,a6086ae6-996d-4903-9883-52f364df2918,1.0312519073486328,3.071917333665713e-06,0.0029788234201318,32.5,12.732000000000005,11.957651138305664,9.309913052452936e-06,3.536582345962525e-06,3.32149056824619e-06,1.616798596666165e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,tf,pruning,15
45,45.0,2023-05-05T02:10:11,codecarbon,a7d3a557-a35a-4154-b58e-4520e311284b,1.171809196472168,3.509625015545423e-06,0.002995048192241,32.5,12.955,11.957651138305664,1.0578833023707071e-05,4.104429855280452e-06,3.788447729146279e-06,1.8471710608133805e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,tf,pruning,16
46,46.0,2023-05-05T02:10:19,codecarbon,ef3a7cf0-0e40-466a-8b3b-d75f8416ab8b,1.0468616485595703,3.127711763534844e-06,0.0029877030721666,32.5,12.894,11.957651138305664,9.4508343272739e-06,3.6374782077471417e-06,3.373328325688665e-06,1.6461640860709705e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,tf,pruning,17
47,47.0,2023-05-05T02:10:26,codecarbon,1a457279-e6fa-4aa9-ade5-2337cf708f7f,0.9999985694885254,3.0005899511497205e-06,0.0030005942435342,32.5,13.182,11.957651138305664,9.027764863438076e-06,3.547136568228404e-06,3.217677258595207e-06,1.5792578690261686e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,tf,pruning,18
48,48.0,2023-05-05T02:10:33,codecarbon,1e319cc4-93b0-4898-ac4f-02097894d742,1.0938363075256348,3.257912062530113e-06,0.002978427430243,32.5,13.048,11.957651138305664,9.874911109606424e-06,3.7945416212081913e-06,3.4774528614491373e-06,1.7146905592263753e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,tf,pruning,19
49,49.0,2023-05-05T02:10:41,codecarbon,069481ff-1214-4d18-962b-2f3367222ef5,1.0468344688415527,3.142796360094432e-06,0.0030021903688099,32.5,13.177,11.957651138305664,9.450588954819571e-06,3.717210432622167e-06,3.3732340867394817e-06,1.654103347418122e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19045-SP0,3.10.11,16,Intel(R) Core(TM) i7-10700F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GTX 1650,1.9278,41.4765,31.88706970214844,machine,N,NLP,bert,tf,pruning,20
