# latency
3.482612100000000055e+01
2.957984999999999864e+00
3.239387999999999934e+00
3.403271000000000157e+00
2.534498999999999835e+00
2.995248999999999828e+00
2.968500999999999834e+00
3.264151000000000025e+00
