# latency
2.731540999999999997e+00
4.335543000000000369e+00
2.592388000000000137e+00
2.561282999999999976e+00
2.661194000000000059e+00
2.681629000000000040e+00
3.140236999999999945e+00
2.849641999999999786e+00
2.833452999999999999e+00
2.965234999999999843e+00
