timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-01-25T12:10:51,codecarbon,76a73e6a-4b9f-4738-83c1-21deaf3b2d39,0.5544919967651367,2.112735314321752e-06,0.0038102178690536,42.5,0.0,0.6919798851013185,6.537628008259667e-06,0,1.0619373489049625e-07,6.643821743150163e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:10:53,codecarbon,82f969bc-7511-47f3-8471-d5b055e2930f,0.3191275596618652,1.2160317786331408e-06,0.0038104881318354,42.5,0.0,0.6919798851013185,3.762873344951206e-06,0,6.112595892659558e-08,3.823999303877801e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:10:56,codecarbon,aa9256f4-9f4b-4f0d-b742-93875891b004,0.5709114074707031,2.177297113475315e-06,0.0038137215073724,42.5,0.0,0.6919798851013185,6.7372805542416045e-06,0,1.0956571454869393e-07,6.846846268790299e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:10:59,codecarbon,b65bb6ef-46e7-4748-913e-c445e2321afd,0.5417611598968506,2.0662205501515567e-06,0.0038138956852221,42.5,0.0,0.6919798851013185,6.393573515945012e-06,0,1.0397538390265028e-07,6.497548899847662e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:11:01,codecarbon,72c8643c-3ffd-45d1-9c66-42151aa731a1,0.3082523345947265,1.1734008195553846e-06,0.0038066242745512,42.5,0.0,0.6919798851013185,3.631042937437694e-06,0,5.8896746698735577e-08,3.6899396841364295e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:11:04,codecarbon,93081959-5149-4c52-b623-01ae12a1bf52,0.5790152549743652,2.208185297543976e-06,0.0038136910531687,42.5,0.0,0.6919798851013185,6.832849648263719e-06,0,1.1112927483054593e-07,6.943978923094265e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:11:06,codecarbon,127d4b99-e0de-443f-b1fd-e47cd8eb0994,0.5714664459228516,2.179139550478521e-06,0.0038132414703009,42.5,0.0,0.6919798851013185,6.743081576294369e-06,0,1.0955851955003484e-07,6.852640095844404e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:11:09,codecarbon,7834ed55-b6f8-452b-b706-78821048b6a5,0.528998851776123,2.016093439810632e-06,0.003811148990289,42.5,0.0,0.6919798851013185,6.238474282953475e-06,0,1.0144219443844805e-07,6.339916477391923e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:11:11,codecarbon,84e55f8f-2f0e-4806-b153-449c5ef93d07,0.3466861248016357,1.3219290215476436e-06,0.0038130427697503,42.5,0.0,0.6919798851013185,4.0905283557044135e-06,0,6.648114601773614e-08,4.15700950172215e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:11:14,codecarbon,c634ea50-8cd0-402c-90f9-6633bb7c3371,0.5808689594268799,2.2154593974493364e-06,0.003814043359513,42.5,0.0,0.6919798851013185,6.855358514520857e-06,0,1.1149493657768516e-07,6.966853451098542e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:11:17,codecarbon,4a6426cc-f504-4398-80c5-8ef508ea4ea1,0.5640733242034912,2.145213763109833e-06,0.0038030760737338,42.5,0.0,0.6919798851013185,6.638010177347396e-06,0,1.0794505255773857e-07,6.745955229905135e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:11:19,codecarbon,e11eefb3-0d70-4da0-ae01-e5dfd9c5ad46,0.4727272987365722,1.7979870512740549e-06,0.0038034339376621,42.5,0.0,0.6919798851013185,5.563790930642022e-06,0,9.025640040846384e-08,5.654047331050486e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:11:22,codecarbon,83b9b601-837a-4b8a-a0a8-5cbb89dbd969,0.6859204769134521,2.615349613958118e-06,0.0038129049969857,42.5,0.0,0.6919798851013185,8.09272974729538e-06,0,1.3164010791882674e-07,8.224369855214207e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:11:25,codecarbon,9e22ced7-fb42-47f0-a546-980ac0dfb9b5,0.5839996337890625,2.22700779986023e-06,0.0038133719115731,42.5,0.0,0.6919798851013185,6.891279253694747e-06,0,1.1188992825566405e-07,7.003169181950411e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:11:27,codecarbon,e2f46e78-0ff5-4a7e-9733-8bb0779bfafd,0.3139870166778564,1.1970642955110267e-06,0.0038124643119851,42.5,0.0,0.6919798851013185,3.704165087805854e-06,0,6.018804273196568e-08,3.76435313053782e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:11:30,codecarbon,d6d28bb7-89de-49cc-980b-a0f2a1fdc65b,0.5786130428314209,2.206776431079539e-06,0.0038139071671816,42.5,0.0,0.6919798851013185,6.828489734066857e-06,0,1.1105879134049701e-07,6.939548525407354e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:11:33,codecarbon,e05731b4-f66b-4b08-a183-3160ff79a96c,0.5685303211212158,8.795763809893049e-07,0.0015471054899141,42.5,0.0,0.6919798851013185,6.7096377412478136e-06,0,1.0911540845427229e-07,6.818753149702086e-06,Canada,CAN,,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,,,1.845279693603516,machine,N
2023-01-25T12:11:35,codecarbon,a25bb3b8-9f06-490d-864a-005b7207bb51,0.5837833881378174,2.2252767372138948e-06,0.0038118192165628,42.5,0.0,0.6919798851013185,6.885877913898892e-06,0,1.1184767482404825e-07,6.99772558872294e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:11:38,codecarbon,3e415e00-bdff-46c4-bc3a-ba1fd05bb11e,0.3536427021026611,1.3470864013381268e-06,0.0038091734774356,42.5,0.0,0.6919798851013185,4.168502986431122e-06,0,6.76177724938043e-08,4.236120758924927e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:11:40,codecarbon,c977d464-a331-4252-b79e-b7d570b2a398,0.5580077171325684,2.1268648932486698e-06,0.0038115331167425,42.5,0.0,0.6919798851013185,6.58136506875356e-06,0,1.0688931253156401e-07,6.688254381285124e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:11:43,codecarbon,a3f6986e-f4db-4234-a8e6-355bfcd2545b,0.5478067398071289,2.0891007485091576e-06,0.0038135725552494,42.5,0.0,0.6919798851013185,6.464376383357578e-06,0,1.0512282579071553e-07,6.569499209148294e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:11:46,codecarbon,c4c4817b-49c7-42ca-9689-bb8517f132c1,0.3061082363128662,1.167131483491186e-06,0.0038128065338898,42.5,0.0,0.6919798851013185,3.6115542054176335e-06,0,5.867058543515215e-08,3.6702247908527855e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:11:48,codecarbon,0263096e-24c7-44e4-bc65-841f5854a19c,0.6442818641662598,2.4559207179165737e-06,0.0038118731172026,42.5,0.0,0.6919798851013185,7.599490880966187e-06,0,1.2353024455762808e-07,7.723021125523816e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:11:51,codecarbon,a82b310c-551b-473e-ba24-340249cd1d6a,0.5485861301422119,2.092055076330211e-06,0.0038135398643561,42.5,0.0,0.6919798851013185,6.4735268553098045e-06,0,1.0526269289840685e-07,6.578789548208211e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:11:53,codecarbon,230f1fca-8db2-4f43-9062-af09f237cda1,0.2911074161529541,1.1097030326548555e-06,0.003812005366678,42.5,0.0,0.6919798851013185,3.433850407600403e-06,0,5.578177055951983e-08,3.489632178159923e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:11:56,codecarbon,8b7937bd-00ff-4c43-9a71-7b2c251b4451,0.5612540245056152,2.1404766208274703e-06,0.0038137394608669,42.5,0.0,0.6919798851013185,6.623342964384292e-06,0,1.0771559167693569e-07,6.731058556061228e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:11:59,codecarbon,f776bc62-7939-424f-a41e-6eba142af8b7,0.5649244785308838,2.1546005972844024e-06,0.0038139621828523,42.5,0.0,0.6919798851013185,6.66704343424903e-06,0,1.0843014211701532e-07,6.775473576366045e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:12:01,codecarbon,9a3ac1dc-fc77-46b4-b9fc-26d59b88860f,0.5380649566650391,2.052108306746081e-06,0.003813867231691,42.5,0.0,0.6919798851013185,6.3499208953645495e-06,0,1.0324988056652274e-07,6.453170775931072e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:12:04,codecarbon,2499c1f6-84d2-4182-a791-a8002e3744d5,0.3974225521087646,1.5134744020833426e-06,0.003808224757384,42.5,0.0,0.6919798851013185,4.683290918668112e-06,0,7.60625470027776e-08,4.759353465670889e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:12:06,codecarbon,ba95d131-9056-4d29-ae17-d67482a871c7,0.6199307441711426,2.364254375034876e-06,0.0038137395140741,42.5,0.0,0.6919798851013185,7.315778401162891e-06,0,1.1898378448137237e-07,7.434762185644263e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:12:09,codecarbon,3c01f338-5ecf-4074-b59d-f9542aadbf7b,0.5692484378814697,2.1677038660741885e-06,0.0038080102145586,42.5,0.0,0.6919798851013185,6.707811024453906e-06,0,1.0886779967876237e-07,6.816678824132669e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:12:12,codecarbon,5715eb1c-5101-4d96-88a3-acada5a915fe,0.3561990261077881,1.3580372530763944e-06,0.0038125799161097,42.5,0.0,0.6919798851013185,4.202436572975583e-06,0,6.81208266357203e-08,4.270557399611303e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:12:14,codecarbon,ee1494eb-3917-45aa-a2f9-069b35db3199,0.5597183704376221,2.133922461152188e-06,0.0038124931641671,42.5,0.0,0.6919798851013185,6.603071755833096e-06,0,1.0737623521151818e-07,6.710447991044614e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:12:17,codecarbon,b9d94db5-ee0a-4b47-8f36-5e394ade3c39,0.6001532077789307,2.288764163339179e-06,0.0038136331417931,42.5,0.0,0.6919798851013185,7.082183824645149e-06,0,1.1518775818245785e-07,7.197371582827607e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:12:19,codecarbon,325b33c7-babc-4fce-b866-d4abb03df6ca,0.2909114360809326,1.109151632923015e-06,0.0038126780021616,42.5,0.0,0.6919798851013185,3.432178497314453e-06,0,5.5719719424587314e-08,3.487898216739041e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:12:21,codecarbon,998a2a0d-3126-4476-9cfb-a4ac8f6d2a6f,0.5715727806091309,2.179937943445227e-06,0.003813928894798,42.5,0.0,0.6919798851013185,6.745462781853146e-06,0,1.0968798369788148e-07,6.855150765551028e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:12:24,codecarbon,45ef623a-99f9-44d8-9f42-c2a47b79cf19,0.5972375869750977,2.275414036916942e-06,0.0038098975793561,42.5,0.0,0.6919798851013185,7.04100529352824e-06,0,1.143847596696901e-07,7.15539005319793e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:12:27,codecarbon,857f8b6a-5190-4e1a-8938-ee72c18f97a4,0.6120834350585938,2.334400468208168e-06,0.003813859899647,42.5,0.0,0.6919798851013185,7.223412394523621e-06,0,1.1746958097376145e-07,7.340881975497383e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:13:12,codecarbon,9187bbaa-9f7c-4f84-a950-2e4e097e9a1c,0.4037256240844726,1.5392984276226577e-06,0.0038127340346883,42.5,0.0,0.6919798851013185,4.763159818119473e-06,0,7.740127503353734e-08,4.840561093153011e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:13:14,codecarbon,9e292c57-e179-412a-ba1a-c3f29f022675,0.624194860458374,2.380668256277272e-06,0.0038139824710011,42.5,0.0,0.6919798851013185,7.36659715572993e-06,0,1.197810086640061e-07,7.486378164393936e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:13:17,codecarbon,e1f86a27-1023-4f48-a5d2-99d310bab3f3,0.681807279586792,2.5959450731784257e-06,0.0038074469881748,42.5,0.0,0.6919798851013185,8.032692968845367e-06,0,1.3065631787924308e-07,8.16334928672461e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:13:20,codecarbon,d408da4a-1479-4626-a521-1f22919e53b1,0.3029723167419433,1.1552114672622083e-06,0.0038129274637529,42.5,0.0,0.6919798851013185,3.5746595925754973e-06,0,5.808087051320854e-08,3.632740463088706e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:13:23,codecarbon,f1e097d5-2062-459d-8d57-1b1b3f4390b5,0.5829315185546875,2.223022634723755e-06,0.0038135227963577,42.5,0.0,0.6919798851013185,6.8788384397824606e-06,0,1.117987763299766e-07,6.990637216112437e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:13:26,codecarbon,2a73c5ac-f7fc-4eb4-8d04-ed2d0598d7d6,0.6276772022247314,2.3939897148370283e-06,0.0038140459878928,42.5,0.0,0.6919798851013185,7.407815092139774e-06,0,1.2045445137289336e-07,7.528269543512667e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:13:29,codecarbon,51c6ece2-f4ac-4b4c-aa07-fd0c06641ee3,0.3290791511535644,1.2542877340934489e-06,0.00381150774729,42.5,0.0,0.6919798851013185,3.881359431478712e-06,0,6.294161912961727e-08,3.94430105060833e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
2023-01-25T12:13:31,codecarbon,b4f609d3-e60c-4446-98ef-32a4c025b1b2,0.5821855068206787,2.219755224276892e-06,0.0038127971209709,42.5,0.0,0.6919798851013185,6.868702835506864e-06,0,1.116595049865055e-07,6.980362340493369e-06,Netherlands,NLD,north holland,,,Linux-5.4.0-1098-azure-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,,,4.8975,52.3759,1.845279693603516,machine,N
